cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico
PER_00083,personal,89,45,75316.07,125810.1,743.24,613.08,14,8,4,7,0.322,0.644,0.186,0.199,0.083,0.089,43,personal_tradicional
PER_02822,personal,45,109,11607.44,12452.46,263.29,199.15,60,8,2,3,0.566,0.417,0.45,0.052,0.319,0.127,28,personal_tradicional
PER_01461,personal,45,169,21182.47,28065.43,498.65,397.54,24,9,2,3,0.608,0.388,0.099,0.109,0.224,0.239,48,personal_tradicional
PER_01894,personal,17,30,18940.57,22193.7,1136.08,863.07,47,12,1,1,0.171,0.756,0.035,0.114,0.099,0.258,18,personal_tradicional
PER_01669,personal,92,130,129906.06,210817.76,1218.28,874.38,20,6,3,6,0.459,0.493,0.181,0.388,0.113,0.092,21,personal_tradicional
PER_02001,personal,41,137,26266.69,32917.14,553.39,448.86,19,5,1,3,0.669,0.293,0.066,0.007,0.45,0.295,42,personal_tradicional
PER_00476,personal,62,125,48237.39,62300.56,769.31,561.07,16,11,7,3,0.678,0.25,0.354,0.219,0.365,0.439,21,personal_tradicional
PER_00518,personal,68,105,24039.17,33537.27,430.83,319.21,31,6,8,3,0.126,0.817,0.399,0.215,0.45,0.082,28,personal_tradicional
PER_00405,personal,87,27,47792.92,78990.19,502.97,440.69,23,8,2,3,0.287,0.674,0.184,0.224,0.114,0.26,69,personal_tradicional
PER_00385,personal,43,60,28440.4,44762.59,785.17,673.75,24,7,1,3,0.281,0.714,0.111,0.194,0.165,0.169,61,personal_tradicional
PER_02832,personal,44,36,16842.96,22917.96,340.36,246.56,55,8,5,1,0.313,0.674,0.189,0.082,0.213,0.134,48,personal_tradicional
PER_02153,personal,146,58,117929.07,180594.19,958.65,724.3,46,11,18,9,0.161,0.83,0.093,0.205,0.117,0.299,54,personal_tradicional
PER_01634,personal,116,55,75046.82,92091.08,652.08,469.3,46,7,12,7,0.323,0.597,0.559,0.283,0.142,0.106,75,personal_tradicional
PEL_00256,personal,97,61,106738.18,147993.45,1032.96,895.04,30,11,6,2,0.036,0.899,0.163,0.372,0.255,0.1,54,personal_comportamiento_empresarial_latente
PER_00689,personal,129,138,131649.3,181638.98,1209.08,988.39,39,6,3,6,0.338,0.634,0.304,0.1,0.225,0.153,19,personal_tradicional
PER_01241,personal,45,124,15899.8,23088.36,390.3,353.47,34,3,1,2,0.309,0.647,0.426,0.151,0.133,0.283,40,personal_tradicional
PER_00063,personal,43,101,26131.17,35980.25,687.73,614.51,35,10,4,1,0.296,0.662,0.188,0.084,0.45,0.16,51,personal_tradicional
PER_00853,personal,41,109,16975.23,18944.02,496.06,419.92,32,5,4,2,0.725,0.203,0.464,0.039,0.083,0.194,20,personal_tradicional
PEL_00130,personal,65,34,37511.53,41510.4,594.16,448.19,32,11,7,2,0.192,0.74,0.168,0.083,0.317,0.328,41,personal_comportamiento_empresarial_latente
PER_02884,personal,80,25,50564.29,80327.73,764.44,654.04,31,5,9,4,0.211,0.741,0.079,0.111,0.171,0.313,45,personal_tradicional
PER_01263,personal,23,119,10376.23,16056.49,518.54,400.68,23,10,3,0,0.297,0.701,0.041,0.388,0.189,0.02,25,personal_tradicional
PER_00224,personal,64,100,38715.86,45575.21,686.39,601.19,45,12,5,2,0.42,0.523,0.259,0.487,0.128,0.266,33,personal_tradicional
PER_02194,personal,106,105,59113.77,88272.11,656.22,480.98,25,10,12,6,0.742,0.241,0.335,0.107,0.344,0.101,28,personal_tradicional
PER_00374,personal,166,77,128414.45,152459.99,790.98,625.79,42,7,12,6,0.446,0.54,0.224,0.232,0.115,0.105,71,personal_tradicional
PER_01825,personal,44,128,23532.01,27339.86,595.58,533.92,37,6,2,2,0.461,0.475,0.218,0.329,0.066,0.077,64,personal_tradicional
PER_02955,personal,260,130,310583.1,503302.52,1199.46,834.9,35,7,18,18,0.125,0.832,0.078,0.52,0.043,0.199,41,personal_tradicional
PEL_00268,personal,36,100,14229.59,23817.95,364.73,281.65,30,9,2,1,0.208,0.788,0.314,0.313,0.137,0.197,77,personal_comportamiento_empresarial_latente
PER_03031,personal,103,93,86060.28,117955.0,1013.07,846.07,40,9,6,2,0.178,0.778,0.128,0.085,0.309,0.272,20,personal_tradicional
PEL_00052,personal,82,150,40741.27,43951.17,468.9,416.19,49,9,6,1,0.112,0.888,0.278,0.058,0.205,0.126,107,personal_comportamiento_empresarial_latente
PER_00010,personal,71,141,94094.17,142590.73,1241.3,1008.97,7,9,3,5,0.164,0.793,0.236,0.05,0.122,0.241,45,personal_tradicional
PER_02498,personal,140,101,105838.92,143595.09,747.43,643.93,24,12,6,2,0.504,0.454,0.029,0.155,0.148,0.552,18,personal_tradicional
PER_01945,personal,52,110,30929.38,36242.96,638.28,470.62,33,8,5,2,0.25,0.702,0.432,0.315,0.144,0.238,13,personal_tradicional
PER_01839,personal,94,90,23990.39,33489.01,267.99,224.61,29,6,6,4,0.23,0.722,0.116,0.14,0.327,0.084,44,personal_tradicional
PER_00709,personal,36,112,57311.01,93183.99,1526.81,1382.71,50,7,3,2,0.248,0.676,0.081,0.15,0.364,0.06,44,personal_tradicional
PER_00256,personal,93,66,67439.64,113159.43,706.34,506.61,22,9,7,3,0.472,0.452,0.136,0.27,0.32,0.093,54,personal_tradicional
PER_01618,personal,84,113,170978.14,268626.53,1955.25,1367.6,39,9,6,1,0.231,0.739,0.227,0.098,0.162,0.4,40,personal_tradicional
PER_00390,personal,60,106,14036.13,22839.28,274.12,189.07,37,10,4,1,0.154,0.804,0.248,0.044,0.088,0.251,35,personal_tradicional
PER_01582,personal,24,78,9882.52,16280.65,419.1,361.86,29,7,3,2,0.378,0.576,0.188,0.499,0.185,0.283,40,personal_tradicional
PER_00925,personal,30,77,21501.01,25142.61,648.42,575.42,43,3,4,2,0.353,0.634,0.694,0.245,0.442,0.401,69,personal_tradicional
PER_02509,personal,124,156,70872.69,82830.24,660.06,492.56,45,7,14,6,0.327,0.668,0.345,0.19,0.313,0.291,50,personal_tradicional
PER_02037,personal,82,60,34770.32,45580.33,459.75,342.69,41,8,9,3,0.372,0.586,0.459,0.044,0.19,0.341,3,personal_tradicional
PER_02799,personal,65,40,57481.43,96208.64,877.91,599.58,50,6,8,5,0.224,0.751,0.126,0.429,0.209,0.449,55,personal_tradicional
PER_01225,personal,103,100,120205.72,175327.74,1206.67,981.92,38,9,12,8,0.684,0.247,0.361,0.022,0.162,0.162,82,personal_tradicional
PER_02550,personal,97,46,63134.61,87111.43,751.69,526.15,17,6,4,1,0.226,0.759,0.324,0.132,0.189,0.103,63,personal_tradicional
PER_01947,personal,70,106,78699.12,80408.51,980.79,834.78,30,9,6,1,0.173,0.813,0.122,0.034,0.134,0.068,21,personal_tradicional
PER_00740,personal,185,118,94758.62,156489.76,595.14,467.24,19,7,5,6,0.394,0.545,0.285,0.061,0.092,0.203,50,personal_tradicional
PER_00041,personal,88,61,48963.26,52520.24,641.08,506.65,48,11,2,2,0.531,0.466,0.096,0.08,0.296,0.299,33,personal_tradicional
PER_00869,personal,154,111,91822.23,108737.18,725.9,635.65,65,9,8,6,0.181,0.788,0.142,0.155,0.155,0.261,30,personal_tradicional
PER_00540,personal,171,43,158657.16,236758.26,1050.08,876.5,23,4,13,11,0.612,0.362,0.238,0.229,0.258,0.333,17,personal_tradicional
PER_02746,personal,119,36,111774.26,169854.13,995.55,903.3,37,6,7,5,0.242,0.734,0.178,0.237,0.45,0.372,9,personal_tradicional
PER_02923,personal,67,67,26133.57,43191.68,378.13,285.26,24,3,8,4,0.329,0.668,0.213,0.044,0.187,0.28,47,personal_tradicional
PER_02724,personal,34,127,41755.52,68144.15,1056.6,869.75,32,4,3,2,0.378,0.578,0.297,0.192,0.161,0.331,27,personal_tradicional
PER_01372,personal,69,33,61057.34,94010.18,967.79,724.77,37,9,8,2,0.231,0.76,0.076,0.045,0.313,0.114,77,personal_tradicional
PER_01146,personal,34,153,9231.09,10229.41,319.3,256.51,32,7,2,1,0.101,0.827,0.69,0.079,0.104,0.054,69,personal_tradicional
PER_01032,personal,72,100,83161.67,92939.56,1204.56,828.43,14,6,3,2,0.375,0.587,0.394,0.485,0.234,0.105,24,personal_tradicional
PER_00373,personal,13,133,5123.82,7545.26,479.6,409.1,25,6,1,0,0.166,0.772,0.189,0.006,0.157,0.245,56,personal_tradicional
PER_00668,personal,27,74,10056.26,10974.55,438.34,387.43,15,4,3,1,0.018,0.915,0.524,0.176,0.303,0.087,3,personal_tradicional
PER_00358,personal,97,117,137968.48,192835.25,1444.11,1303.21,21,2,10,3,0.627,0.317,0.338,0.077,0.197,0.054,30,personal_tradicional
PER_00968,personal,41,77,37404.38,58417.85,967.29,678.65,40,7,2,0,0.232,0.752,0.184,0.462,0.368,0.12,32,personal_tradicional
PER_01354,personal,67,128,40736.06,65765.9,694.27,616.69,13,9,6,5,0.554,0.439,0.072,0.167,0.116,0.044,60,personal_tradicional
PER_01036,personal,69,33,64539.71,71289.83,1040.37,833.99,28,9,6,2,0.344,0.589,0.258,0.082,0.294,0.378,36,personal_tradicional
PER_00471,personal,88,37,49113.55,76664.48,644.54,583.32,43,10,7,2,0.12,0.874,0.086,0.203,0.206,0.02,15,personal_tradicional
PER_03024,personal,70,89,49446.64,51294.66,633.23,526.61,55,7,7,3,0.278,0.668,0.42,0.103,0.403,0.116,33,personal_tradicional
PER_01397,personal,63,71,43518.69,47864.84,610.02,500.7,27,6,2,4,0.108,0.853,0.22,0.069,0.408,0.078,38,personal_tradicional
PER_03057,personal,64,109,43588.06,45948.31,663.66,590.43,6,4,7,4,0.766,0.167,0.283,0.202,0.058,0.163,19,personal_tradicional
PER_01550,personal,44,119,71932.77,107160.81,1580.43,1424.17,38,12,4,2,0.333,0.608,0.341,0.15,0.282,0.095,7,personal_tradicional
PER_01257,personal,43,88,57550.5,86624.2,1389.72,996.02,28,7,2,3,0.272,0.67,0.212,0.244,0.114,0.401,63,personal_tradicional
PER_02095,personal,84,115,74630.94,99728.81,942.25,705.19,26,9,3,5,0.249,0.723,0.161,0.206,0.218,0.02,53,personal_tradicional
PER_01556,personal,65,93,58785.72,85422.93,791.97,578.32,30,8,7,3,0.243,0.733,0.464,0.072,0.029,0.168,14,personal_tradicional
PER_03018,personal,112,94,189760.6,280394.1,1536.04,1226.01,35,6,3,1,0.177,0.744,0.682,0.167,0.261,0.11,41,personal_tradicional
PER_01251,personal,106,63,59323.24,76767.6,629.96,483.21,31,3,8,6,0.317,0.644,0.338,0.172,0.135,0.068,33,personal_tradicional
PER_01700,personal,155,64,49513.38,65872.31,369.0,272.63,37,10,6,12,0.592,0.332,0.125,0.238,0.303,0.116,9,personal_tradicional
PER_01253,personal,29,112,17386.05,20128.61,543.24,425.52,5,3,1,0,0.202,0.753,0.646,0.22,0.242,0.139,29,personal_tradicional
PEL_00168,personal,52,91,27511.68,37110.93,571.11,400.84,34,5,4,3,0.285,0.659,0.163,0.087,0.365,0.255,35,personal_comportamiento_empresarial_latente
PER_00080,personal,23,116,21438.37,27650.17,797.11,627.96,35,6,1,2,0.672,0.296,0.158,0.401,0.091,0.045,37,personal_tradicional
PER_01173,personal,79,87,131882.08,140254.67,1533.44,1100.86,14,5,4,1,0.494,0.437,0.043,0.193,0.081,0.398,3,personal_tradicional
PER_00815,personal,99,102,63072.68,104787.85,744.78,575.24,44,10,4,5,0.211,0.746,0.31,0.248,0.226,0.059,45,personal_tradicional
PER_01853,personal,50,98,33948.58,51758.44,640.8,449.27,29,11,3,1,0.458,0.48,0.71,0.011,0.109,0.136,8,personal_tradicional
PER_02221,personal,80,108,20159.06,21300.03,305.86,260.11,29,8,4,2,0.313,0.642,0.092,0.375,0.053,0.1,42,personal_tradicional
PER_02720,personal,43,65,19085.94,22888.05,459.8,391.75,21,5,1,2,0.417,0.558,0.181,0.095,0.098,0.05,28,personal_tradicional
PEL_00291,personal,43,44,41085.51,53276.8,858.24,677.26,12,9,2,3,0.254,0.729,0.35,0.26,0.047,0.177,34,personal_comportamiento_empresarial_latente
PER_02106,personal,136,34,96780.49,126082.85,782.51,582.67,33,6,14,2,0.35,0.589,0.516,0.144,0.065,0.02,36,personal_tradicional
PER_00134,personal,221,70,93850.25,108417.12,487.53,410.47,28,7,8,5,0.203,0.72,0.367,0.093,0.235,0.29,6,personal_tradicional
PER_01141,personal,40,113,24600.95,39237.81,547.67,418.02,11,6,2,1,0.788,0.163,0.116,0.412,0.258,0.057,69,personal_tradicional
PER_00934,personal,103,167,115973.05,142718.23,1090.06,878.42,31,4,5,7,0.359,0.64,0.352,0.446,0.16,0.113,25,personal_tradicional
PER_00929,personal,76,163,21421.12,30117.72,316.19,229.46,5,9,4,3,0.657,0.291,0.063,0.358,0.081,0.201,56,personal_tradicional
PER_00824,personal,33,91,34963.61,51986.57,1152.72,1016.37,40,6,3,1,0.135,0.851,0.063,0.308,0.347,0.088,36,personal_tradicional
PER_01532,personal,109,97,27114.13,37191.2,217.95,170.12,21,10,13,1,0.199,0.797,0.196,0.102,0.094,0.256,39,personal_tradicional
PER_01215,personal,151,77,135914.69,150651.3,851.16,642.22,27,13,10,8,0.197,0.768,0.087,0.266,0.052,0.112,3,personal_tradicional
PER_00505,personal,46,121,49835.31,56393.34,981.94,691.67,31,4,2,4,0.219,0.71,0.172,0.083,0.387,0.571,57,personal_tradicional
PEL_00379,personal,114,108,62040.64,82401.57,510.07,463.08,14,5,7,3,0.527,0.469,0.196,0.067,0.326,0.506,35,personal_comportamiento_empresarial_latente
PER_02396,personal,31,151,33693.93,52704.58,1162.03,1041.44,38,6,2,2,0.392,0.58,0.082,0.258,0.147,0.416,44,personal_tradicional
PER_01997,personal,61,120,30308.78,33511.71,431.5,388.69,24,7,5,2,0.159,0.832,0.116,0.16,0.194,0.305,74,personal_tradicional
PER_02435,personal,113,35,88236.81,144125.13,887.49,791.15,37,12,14,3,0.062,0.869,0.349,0.268,0.324,0.089,33,personal_tradicional
PER_01959,personal,26,47,19328.07,22800.87,836.57,649.52,47,6,2,1,0.151,0.776,0.16,0.284,0.249,0.296,34,personal_tradicional
PER_01385,personal,43,127,24881.81,34444.52,530.14,480.26,42,7,3,2,0.041,0.905,0.127,0.281,0.362,0.227,44,personal_tradicional
PER_00895,personal,12,117,5833.35,8402.05,536.34,381.76,39,9,1,1,0.137,0.86,0.063,0.076,0.191,0.104,12,personal_tradicional
PER_00829,personal,27,119,15212.54,23761.74,517.48,465.09,21,9,3,1,0.444,0.551,0.154,0.262,0.07,0.157,12,personal_tradicional
PEL_00326,personal,144,119,61322.34,68018.75,402.05,287.72,24,6,9,4,0.412,0.546,0.298,0.208,0.45,0.465,63,personal_comportamiento_empresarial_latente
PER_02524,personal,53,43,23117.57,37993.4,381.55,262.5,17,9,6,2,0.302,0.634,0.079,0.169,0.136,0.47,50,personal_tradicional
PER_01684,personal,58,74,17082.31,19080.7,281.08,191.3,35,11,1,4,0.169,0.79,0.285,0.295,0.288,0.135,42,personal_tradicional
PER_03002,personal,152,22,67007.55,68973.19,502.88,453.0,35,8,8,2,0.406,0.563,0.228,0.077,0.371,0.121,64,personal_tradicional
PER_02982,personal,60,104,42453.44,67991.97,846.18,702.83,46,4,2,4,0.243,0.756,0.071,0.112,0.334,0.524,71,personal_tradicional
PEL_00050,personal,56,104,21759.46,34896.45,371.85,298.39,18,7,2,1,0.144,0.778,0.105,0.184,0.363,0.412,59,personal_comportamiento_empresarial_latente
PER_00653,personal,20,78,17869.13,26764.89,796.88,615.61,35,7,1,1,0.353,0.604,0.275,0.02,0.169,0.109,55,personal_tradicional
PER_00173,personal,113,121,92151.47,151347.2,811.43,677.36,23,11,8,7,0.172,0.786,0.668,0.3,0.216,0.065,24,personal_tradicional
PER_00039,personal,186,15,45824.79,74756.5,229.49,157.63,32,6,13,14,0.159,0.762,0.37,0.332,0.031,0.312,35,personal_tradicional
PEL_00258,personal,21,162,8647.24,12332.94,436.9,391.3,36,10,2,1,0.588,0.381,0.248,0.268,0.232,0.035,29,personal_comportamiento_empresarial_latente
PER_00714,personal,29,128,15055.88,19263.25,510.13,356.19,27,9,3,1,0.674,0.3,0.157,0.098,0.445,0.347,40,personal_tradicional
PER_00091,personal,16,73,12494.11,18890.65,815.71,607.79,27,9,1,1,0.521,0.471,0.662,0.09,0.416,0.197,53,personal_tradicional
PEL_00366,personal,153,118,142389.91,219268.24,1052.74,870.4,15,9,7,7,0.435,0.545,0.131,0.023,0.45,0.043,29,personal_comportamiento_empresarial_latente
PER_01206,personal,32,70,16355.79,18328.41,468.93,365.94,20,3,1,2,0.271,0.702,0.102,0.303,0.334,0.107,16,personal_tradicional
PER_02881,personal,58,111,63692.0,101018.98,1011.43,844.76,31,11,2,4,0.255,0.736,0.106,0.057,0.283,0.599,51,personal_tradicional
PER_03014,personal,33,144,20579.63,30981.49,620.88,482.06,35,8,1,1,0.523,0.432,0.082,0.216,0.149,0.243,38,personal_tradicional
PER_01828,personal,50,108,33268.21,35521.78,588.79,436.43,32,10,1,3,0.089,0.907,0.37,0.441,0.186,0.292,57,personal_tradicional
PER_01156,personal,123,121,65233.97,102903.48,560.83,454.74,22,8,10,3,0.208,0.766,0.062,0.149,0.123,0.326,21,personal_tradicional
PER_01325,personal,78,42,27599.76,31577.32,322.99,243.07,29,11,5,6,0.276,0.651,0.159,0.036,0.407,0.131,6,personal_tradicional
PER_00217,personal,61,128,48367.1,80526.45,845.19,685.98,9,11,7,1,0.536,0.396,0.253,0.395,0.278,0.115,51,personal_tradicional
PER_00511,personal,130,137,87876.92,96708.51,670.94,539.93,32,10,7,7,0.059,0.873,0.18,0.23,0.155,0.254,13,personal_tradicional
PER_01681,personal,45,139,13262.53,15653.57,305.29,207.92,38,3,1,1,0.056,0.913,0.331,0.076,0.203,0.055,21,personal_tradicional
PER_00500,personal,151,103,162495.01,256949.38,981.18,776.1,38,11,18,12,0.217,0.736,0.162,0.168,0.142,0.28,78,personal_tradicional
PER_02887,personal,112,86,136887.08,196541.93,1178.67,836.71,34,6,9,6,0.374,0.626,0.285,0.205,0.275,0.153,25,personal_tradicional
PER_01857,personal,65,100,63985.29,103128.26,1070.25,947.83,55,7,8,2,0.124,0.852,0.116,0.082,0.159,0.438,44,personal_tradicional
PER_01389,personal,32,103,17396.22,19632.38,557.6,403.51,54,11,4,1,0.309,0.62,0.194,0.172,0.163,0.225,44,personal_tradicional
PER_01520,personal,89,83,19811.74,21200.16,262.14,220.72,10,8,7,6,0.214,0.715,0.463,0.104,0.134,0.175,39,personal_tradicional
PER_02387,personal,41,28,21416.25,34615.7,517.8,367.8,10,8,2,1,0.433,0.547,0.119,0.091,0.064,0.225,58,personal_tradicional
PEL_00420,personal,115,99,74805.7,80820.03,553.45,435.61,34,8,10,7,0.253,0.671,0.106,0.304,0.095,0.025,13,personal_comportamiento_empresarial_latente
PER_02077,personal,60,130,93264.69,122559.83,1483.36,1263.85,24,10,6,3,0.244,0.701,0.281,0.071,0.45,0.206,59,personal_tradicional
PER_01541,personal,44,118,42685.28,56933.06,841.05,668.04,36,11,2,2,0.259,0.696,0.206,0.084,0.139,0.44,79,personal_tradicional
PER_01218,personal,93,120,34016.45,53965.94,434.68,320.57,20,7,2,6,0.543,0.391,0.167,0.32,0.302,0.112,47,personal_tradicional
PER_02682,personal,12,167,5760.16,7505.11,486.11,337.43,28,6,2,1,0.503,0.417,0.347,0.01,0.183,0.26,56,personal_tradicional
PEL_00262,personal,70,111,66050.58,99670.54,826.33,642.83,25,4,7,2,0.264,0.668,0.483,0.178,0.158,0.221,27,personal_comportamiento_empresarial_latente
PER_01417,personal,50,78,21133.92,24371.73,495.95,449.7,22,8,3,4,0.178,0.786,0.173,0.245,0.342,0.049,46,personal_tradicional
PER_02218,personal,95,27,67012.35,83752.37,602.46,487.48,25,8,2,1,0.136,0.807,0.288,0.078,0.34,0.077,79,personal_tradicional
PER_02934,personal,84,25,97544.12,145435.73,1152.62,914.55,29,6,6,2,0.381,0.597,0.138,0.074,0.19,0.088,48,personal_tradicional
PER_01677,personal,88,120,69180.21,91900.39,673.97,490.1,33,7,2,5,0.064,0.898,0.144,0.15,0.182,0.241,29,personal_tradicional
PER_01198,personal,109,119,69471.69,99255.6,756.12,579.23,37,8,4,5,0.637,0.329,0.524,0.099,0.336,0.104,52,personal_tradicional
PER_01543,personal,49,140,44637.99,58477.51,823.77,740.56,19,6,5,2,0.233,0.696,0.13,0.148,0.16,0.092,20,personal_tradicional
PER_02540,personal,72,62,70094.13,111287.5,965.64,669.55,43,2,2,5,0.361,0.582,0.163,0.207,0.193,0.137,29,personal_tradicional
PER_00954,personal,134,103,179896.46,266711.65,1461.84,1206.18,29,6,8,10,0.242,0.75,0.092,0.441,0.177,0.029,39,personal_tradicional
PER_02636,personal,198,143,129384.53,200279.42,640.88,446.54,48,13,18,8,0.608,0.364,0.118,0.021,0.394,0.283,38,personal_tradicional
PER_00751,personal,67,123,37820.79,49663.02,626.74,534.15,32,4,6,5,0.308,0.614,0.054,0.237,0.437,0.135,33,personal_tradicional
PER_02706,personal,65,100,34106.54,50528.48,608.19,559.02,37,9,6,3,0.128,0.862,0.09,0.097,0.336,0.059,40,personal_tradicional
PER_00235,personal,85,127,121129.08,138291.93,1226.38,883.62,22,7,7,5,0.272,0.708,0.164,0.6,0.143,0.405,68,personal_tradicional
PER_00733,personal,66,91,23454.39,29883.21,384.7,285.67,43,7,6,4,0.198,0.724,0.474,0.029,0.359,0.033,12,personal_tradicional
PEL_00411,personal,86,86,91982.44,142325.37,1008.99,778.46,30,12,10,3,0.372,0.575,0.192,0.059,0.096,0.115,40,personal_comportamiento_empresarial_latente
PER_01157,personal,26,44,28330.69,46911.27,1117.75,919.01,21,7,2,0,0.189,0.763,0.482,0.205,0.242,0.191,66,personal_tradicional
PER_03001,personal,53,97,48868.6,78784.85,974.55,744.42,53,12,3,3,0.276,0.697,0.236,0.023,0.45,0.044,15,personal_tradicional
PER_02446,personal,37,86,16502.45,24454.94,423.03,382.13,33,9,4,2,0.233,0.757,0.186,0.086,0.251,0.16,3,personal_tradicional
PER_01210,personal,121,42,68432.47,102965.58,599.04,512.52,22,9,4,9,0.178,0.752,0.328,0.194,0.198,0.02,50,personal_tradicional
PER_01066,personal,64,64,19387.29,31141.6,280.28,231.58,31,8,7,4,0.531,0.452,0.5,0.131,0.157,0.208,70,personal_tradicional
PER_02157,personal,98,89,115153.89,172496.31,1067.11,959.5,5,5,10,1,0.177,0.747,0.336,0.029,0.335,0.077,26,personal_tradicional
PER_01063,personal,38,153,59844.01,73246.47,1355.74,1065.93,37,12,3,3,0.144,0.844,0.101,0.192,0.1,0.438,15,personal_tradicional
PER_02617,personal,12,94,5590.53,7474.27,535.2,365.85,33,4,1,1,0.484,0.439,0.097,0.104,0.193,0.077,16,personal_tradicional
PER_01168,personal,96,149,55599.89,93401.41,601.52,550.46,15,7,8,6,0.488,0.466,0.226,0.431,0.342,0.285,9,personal_tradicional
PER_01493,personal,64,129,36246.47,52270.5,588.65,472.45,11,5,2,4,0.152,0.775,0.395,0.374,0.057,0.116,16,personal_tradicional
PER_02882,personal,86,103,46795.14,60107.07,505.98,424.76,37,7,6,3,0.432,0.539,0.156,0.388,0.252,0.296,29,personal_tradicional
PER_00885,personal,63,147,18295.09,18668.74,350.02,272.34,59,8,6,4,0.5,0.493,0.487,0.416,0.35,0.378,31,personal_tradicional
PER_00144,personal,79,92,34110.13,37748.09,439.94,299.37,28,8,7,2,0.148,0.796,0.368,0.118,0.157,0.02,6,personal_tradicional
PEL_00352,personal,78,81,36778.07,45009.95,467.23,384.1,18,4,10,6,0.042,0.88,0.347,0.034,0.209,0.182,65,personal_comportamiento_empresarial_latente
PER_00851,personal,53,45,53745.36,82442.48,987.22,671.86,51,7,1,1,0.447,0.48,0.137,0.168,0.142,0.041,18,personal_tradicional
PER_02783,personal,97,62,66396.91,106780.71,749.24,630.32,14,10,3,2,0.495,0.456,0.534,0.232,0.284,0.273,89,personal_tradicional
PER_00718,personal,72,101,51148.33,62883.12,694.93,625.37,5,6,7,4,0.131,0.805,0.08,0.345,0.159,0.039,34,personal_tradicional
PEL_00237,personal,145,86,118545.58,128008.11,901.72,712.91,20,3,4,2,0.388,0.59,0.372,0.217,0.116,0.315,49,personal_comportamiento_empresarial_latente
PER_02503,personal,69,135,59965.76,84857.31,789.92,583.5,17,8,2,2,0.289,0.661,0.249,0.442,0.114,0.056,57,personal_tradicional
PER_00265,personal,66,122,15745.35,26247.48,241.92,182.62,24,3,5,2,0.172,0.828,0.004,0.293,0.235,0.092,77,personal_tradicional
PER_00076,personal,37,110,36767.06,60043.33,878.34,643.35,38,9,3,2,0.202,0.749,0.463,0.214,0.249,0.122,34,personal_tradicional
PER_02493,personal,93,140,88232.01,106286.09,816.88,609.86,27,7,10,6,0.215,0.707,0.26,0.288,0.406,0.341,3,personal_tradicional
PER_00396,personal,95,34,38244.37,40508.67,363.86,279.07,47,7,11,2,0.248,0.686,0.144,0.133,0.201,0.281,9,personal_tradicional
PER_02968,personal,132,136,72831.44,119593.95,521.09,419.77,54,3,9,8,0.624,0.355,0.216,0.198,0.164,0.058,11,personal_tradicional
PER_02225,personal,22,67,21474.75,23911.92,1045.92,918.76,27,4,3,1,0.302,0.673,0.08,0.182,0.187,0.02,39,personal_tradicional
PEL_00187,personal,211,97,171919.69,265208.75,837.87,756.36,39,10,16,15,0.05,0.876,0.474,0.125,0.136,0.139,71,personal_comportamiento_empresarial_latente
PER_00397,personal,98,101,38337.09,46007.67,451.43,306.99,14,8,2,2,0.412,0.535,0.322,0.015,0.231,0.101,72,personal_tradicional
PER_01366,personal,73,146,76801.54,101898.84,1084.89,894.85,18,4,5,5,0.448,0.544,0.061,0.087,0.05,0.02,73,personal_tradicional
PEL_00141,personal,41,37,36591.03,44209.71,853.45,680.99,32,10,5,1,0.139,0.809,0.129,0.339,0.202,0.106,38,personal_comportamiento_empresarial_latente
PER_01904,personal,49,65,59926.41,99289.24,1157.4,916.11,6,4,4,1,0.549,0.451,0.215,0.29,0.125,0.309,21,personal_tradicional
PER_00596,personal,89,78,45720.29,68515.41,501.82,355.55,14,10,9,1,0.211,0.711,0.181,0.18,0.256,0.226,56,personal_tradicional
PER_02110,personal,123,85,64317.57,100250.11,543.62,439.24,21,10,12,9,0.074,0.86,0.152,0.295,0.161,0.054,63,personal_tradicional
PER_01297,personal,30,70,28354.97,47616.78,1111.81,882.59,38,4,4,1,0.757,0.196,0.206,0.407,0.157,0.067,26,personal_tradicional
PER_01822,personal,64,42,54059.91,76085.48,820.49,729.34,35,7,7,3,0.384,0.538,0.203,0.126,0.287,0.281,19,personal_tradicional
PER_00873,personal,40,86,11104.94,16246.64,293.9,219.73,41,6,3,3,0.639,0.288,0.197,0.065,0.097,0.153,40,personal_tradicional
PEL_00317,personal,61,75,69666.58,90230.22,1271.69,969.59,32,5,6,2,0.315,0.633,0.034,0.415,0.163,0.194,3,personal_comportamiento_empresarial_latente
PER_02327,personal,81,76,18984.25,25825.71,285.71,251.91,51,8,10,4,0.537,0.389,0.33,0.029,0.218,0.284,27,personal_tradicional
PER_01549,personal,48,118,17653.33,21046.23,432.18,308.91,48,6,4,1,0.139,0.824,0.164,0.017,0.166,0.18,78,personal_tradicional
PER_00037,personal,20,113,12000.2,16253.32,727.74,658.6,21,12,1,1,0.231,0.705,0.146,0.058,0.443,0.437,35,personal_tradicional
PER_02711,personal,35,92,25948.14,35561.15,884.38,806.12,37,6,3,3,0.1,0.872,0.08,0.084,0.279,0.082,89,personal_tradicional
