cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico
EMP_00553,empresarial,451,333,478292.94,637827.5,1118.24,955.31,97,13,77,89,0.469,0.451,0.287,0.183,0.684,0.275,6,empresarial
EMP_00554,empresarial,246,268,797304.76,1111219.78,2946.98,2679.16,147,24,83,21,0.484,0.472,0.757,0.125,0.369,0.194,126,empresarial
EMP_00555,empresarial,319,285,374011.06,462342.33,1104.57,826.74,92,20,103,29,0.408,0.541,0.303,0.572,0.56,0.497,59,empresarial
EMP_00556,empresarial,402,309,438593.82,493710.92,1306.51,950.63,50,18,101,50,0.379,0.606,0.619,0.435,0.688,0.116,28,empresarial
EMP_00557,empresarial,532,181,1180921.3,1255964.78,1905.35,1305.92,85,16,115,86,0.482,0.444,0.264,0.173,0.499,0.145,86,empresarial
EMP_00558,empresarial,421,287,359609.26,463175.53,837.28,703.28,133,19,96,64,0.501,0.453,0.28,0.172,0.58,0.048,110,empresarial
EMP_00559,empresarial,406,229,684231.49,983218.82,1898.36,1539.2,105,22,75,33,0.517,0.45,0.427,0.573,0.524,0.217,50,empresarial
EMP_00560,empresarial,435,107,646216.69,983289.33,1799.04,1281.51,73,15,132,89,0.128,0.815,0.705,0.295,0.731,0.122,52,empresarial
EMP_00561,empresarial,231,128,564764.59,607390.69,2399.74,1746.73,77,18,63,26,0.844,0.132,0.662,0.202,0.752,0.184,61,empresarial
EMP_00562,empresarial,459,189,971078.06,1194622.11,2046.36,1716.76,80,21,95,55,0.528,0.397,0.102,0.636,0.798,0.268,25,empresarial
EMP_00563,empresarial,293,274,609577.88,946807.03,2430.84,1907.34,104,10,83,46,0.572,0.414,0.699,0.052,0.682,0.627,36,empresarial
EMP_00564,empresarial,297,251,405711.71,443884.53,1344.29,989.36,130,18,106,60,0.328,0.605,0.635,0.111,0.666,0.325,103,empresarial
EMP_00565,empresarial,340,255,325049.9,544642.29,980.12,808.99,122,16,63,55,0.734,0.189,0.386,0.142,0.768,0.27,51,empresarial
EMP_00566,empresarial,281,352,938311.99,1348893.4,3415.89,2365.98,107,17,71,57,0.573,0.388,0.439,0.163,0.435,0.288,32,empresarial
EMP_00567,empresarial,210,175,182376.61,299172.71,741.58,507.16,60,16,54,20,0.616,0.314,0.314,0.195,0.88,0.502,43,empresarial
EMP_00568,empresarial,329,243,235766.67,354118.15,773.45,574.37,60,19,64,52,0.489,0.505,0.709,0.247,0.56,0.443,84,empresarial
EMP_00569,empresarial,297,262,603571.07,999609.85,1785.32,1338.07,109,26,79,55,0.661,0.289,0.291,0.563,0.829,0.537,6,empresarial
EMP_00570,empresarial,293,205,770709.62,1124557.56,2786.37,1964.53,60,17,82,41,0.367,0.605,0.566,0.33,0.395,0.179,62,empresarial
EMP_00571,empresarial,315,247,424891.11,508565.12,1524.79,1078.89,89,19,60,38,0.91,0.061,0.692,0.09,0.672,0.208,121,empresarial
EMP_00572,empresarial,116,157,217412.89,336594.14,2142.45,1543.15,103,26,22,24,0.218,0.746,0.648,0.289,0.784,0.146,110,empresarial
EMP_00573,empresarial,294,323,207437.79,242537.52,608.97,520.0,65,16,97,26,0.354,0.598,0.635,0.133,0.538,0.216,70,empresarial
EMP_00574,empresarial,559,208,528642.23,736347.78,1141.61,997.17,68,25,124,71,0.238,0.713,0.888,0.171,0.352,0.195,91,empresarial
EMP_00575,empresarial,541,357,311691.51,394666.0,640.94,463.77,93,18,155,104,0.643,0.335,0.579,0.604,0.221,0.395,90,empresarial
EMP_00576,empresarial,334,243,615240.53,952030.32,1954.27,1636.95,108,25,95,65,0.504,0.465,0.448,0.397,0.37,0.073,52,empresarial
EMP_00577,empresarial,329,302,255537.96,388740.52,735.21,541.17,123,21,108,68,0.529,0.451,0.374,0.625,0.657,0.281,80,empresarial
EMP_00578,empresarial,101,242,79435.37,126315.76,823.3,733.74,111,19,31,20,0.609,0.34,0.4,0.274,0.859,0.266,103,empresarial
EMP_00579,empresarial,259,243,374440.89,442958.03,1747.41,1301.02,97,18,85,20,0.559,0.433,0.707,0.065,0.394,0.398,21,empresarial
EMP_00580,empresarial,433,213,958180.84,1608198.44,2199.46,1564.14,76,16,123,87,0.561,0.405,0.22,0.121,0.256,0.187,71,empresarial
EMP_00581,empresarial,278,252,416851.27,646763.37,1317.16,1034.49,67,18,69,36,0.715,0.207,0.346,0.602,0.536,0.45,65,empresarial
EMP_00582,empresarial,492,262,1002741.52,1278720.16,1789.11,1282.81,82,22,117,79,0.269,0.652,0.63,0.496,0.429,0.229,58,empresarial
EMP_00583,empresarial,480,202,997098.72,1101054.31,1764.94,1284.18,106,18,113,60,0.659,0.3,0.451,0.428,0.338,0.202,55,empresarial
EMP_00584,empresarial,257,238,311820.05,389968.66,1286.29,979.35,104,17,63,47,0.539,0.441,0.464,0.535,0.381,0.187,61,empresarial
EMP_00585,empresarial,344,211,264284.21,288091.04,889.11,745.58,40,17,64,52,0.88,0.073,0.394,0.408,0.817,0.109,64,empresarial
EMP_00586,empresarial,577,365,870406.67,1241326.68,1785.14,1263.96,75,22,141,109,0.737,0.224,0.414,0.302,0.351,0.088,85,empresarial
EMP_00587,empresarial,169,240,348543.32,381490.7,1821.65,1362.93,126,23,40,16,0.566,0.431,0.906,0.314,0.839,0.445,68,empresarial
EMP_00588,empresarial,281,330,627459.8,818294.38,2049.79,1816.13,97,15,47,27,0.263,0.658,0.81,0.082,0.513,0.123,50,empresarial
EMP_00589,empresarial,161,234,270323.16,394832.53,1605.3,1197.08,58,15,35,21,0.276,0.698,0.25,0.427,0.661,0.073,32,empresarial
EMP_00590,empresarial,224,259,192858.33,254385.27,861.98,620.99,156,20,70,16,0.307,0.661,0.549,0.2,0.421,0.305,42,empresarial
EMP_00591,empresarial,645,172,1195070.03,1914370.03,1881.72,1520.56,94,24,178,108,0.72,0.239,0.587,0.02,0.721,0.361,62,empresarial
EMP_00592,empresarial,281,220,394587.47,465240.36,1407.29,968.21,105,23,90,31,0.664,0.266,0.156,0.262,0.396,0.139,36,empresarial
EMP_00593,empresarial,129,257,141040.46,192628.65,1149.69,1003.62,105,13,35,19,0.368,0.568,0.222,0.355,0.687,0.264,81,empresarial
EMP_00594,empresarial,209,332,257669.31,418119.81,1244.21,912.49,85,17,69,17,0.41,0.574,0.714,0.329,0.641,0.267,67,empresarial
EMP_00595,empresarial,154,257,145352.22,182142.59,1053.73,750.14,76,14,49,14,0.399,0.544,0.129,0.707,0.805,0.541,86,empresarial
EMP_00596,empresarial,350,321,617359.87,822316.1,2045.33,1787.55,150,17,63,55,0.475,0.455,0.323,0.447,0.362,0.389,38,empresarial
EMP_00597,empresarial,390,280,271251.89,443680.62,776.19,684.8,121,24,139,44,0.734,0.209,0.489,0.537,0.419,0.575,33,empresarial
EMP_00598,empresarial,461,335,500196.0,675038.0,927.73,794.45,116,12,75,46,0.394,0.595,0.124,0.662,0.618,0.176,86,empresarial
EMP_00599,empresarial,424,242,611893.88,973155.48,1226.49,903.07,110,12,118,43,0.425,0.532,0.404,0.205,0.797,0.469,59,empresarial
EMP_00600,empresarial,173,365,523212.81,858437.26,2773.25,2236.56,69,15,55,17,0.211,0.722,0.47,0.572,0.238,0.272,50,empresarial
EMP_00601,empresarial,382,218,939202.4,1116737.51,2192.5,2000.82,128,19,86,60,0.846,0.138,0.546,0.181,0.65,0.325,74,empresarial
EMP_00602,empresarial,310,203,187856.36,289046.11,706.87,561.72,73,20,87,29,0.546,0.411,0.249,0.166,0.547,0.046,73,empresarial
EMP_00603,empresarial,488,178,1047621.65,1520600.07,2483.85,2255.12,102,20,113,59,0.623,0.323,0.389,0.375,0.579,0.33,21,empresarial
EMP_00604,empresarial,443,365,938226.26,1567996.24,2481.84,2090.52,52,23,76,74,0.688,0.261,0.607,0.308,0.425,0.123,92,empresarial
EMP_00605,empresarial,680,290,492834.73,693160.59,859.99,759.2,42,11,110,97,0.669,0.322,0.694,0.635,0.664,0.088,44,empresarial
EMP_00606,empresarial,217,227,115403.28,178094.14,488.33,354.61,103,23,39,33,0.315,0.663,0.486,0.212,0.487,0.092,101,empresarial
EMP_00607,empresarial,203,314,233020.04,290845.69,1366.03,1232.73,74,17,36,21,0.362,0.594,0.116,0.195,0.428,0.098,19,empresarial
EMP_00608,empresarial,266,283,697153.72,990110.52,2256.16,1996.26,43,21,75,53,0.431,0.552,0.205,0.241,0.384,0.347,64,empresarial
EMP_00609,empresarial,315,353,913348.89,1400952.09,2747.18,2385.68,109,13,84,40,0.301,0.672,0.697,0.062,0.624,0.476,50,empresarial
EMP_00610,empresarial,244,160,210093.24,348368.8,976.77,884.85,150,18,61,27,0.561,0.406,0.44,0.06,0.55,0.483,6,empresarial
EMP_00611,empresarial,222,230,727044.2,862430.73,2939.02,2554.98,131,19,66,44,0.786,0.213,0.304,0.309,0.273,0.173,73,empresarial
EMP_00612,empresarial,371,220,228822.05,245313.38,552.4,452.09,88,23,61,60,0.251,0.708,0.671,0.685,0.328,0.185,6,empresarial
EMP_00613,empresarial,266,136,328291.31,546395.29,1206.43,1008.2,95,12,57,41,0.686,0.234,0.532,0.1,0.378,0.104,47,empresarial
EMP_00614,empresarial,240,303,241862.25,342898.63,1181.77,1036.43,118,18,76,47,0.482,0.485,0.452,0.342,0.547,0.359,85,empresarial
EMP_00615,empresarial,173,230,381131.37,393093.39,2284.68,1964.36,124,14,59,14,0.566,0.412,0.143,0.633,0.622,0.26,41,empresarial
EMP_00616,empresarial,106,286,261986.98,357138.84,2429.13,1996.82,86,20,26,20,0.55,0.43,0.48,0.168,0.832,0.523,31,empresarial
EMP_00617,empresarial,548,365,1253154.79,2052402.59,2102.27,1731.3,96,21,97,90,0.731,0.228,0.247,0.198,0.84,0.309,77,empresarial
EMP_00618,empresarial,541,226,400667.69,669002.97,798.53,711.7,103,23,173,65,0.481,0.483,0.623,0.488,0.48,0.124,48,empresarial
EMP_00619,empresarial,449,222,1030312.88,1272404.85,2022.93,1380.4,109,16,151,48,0.508,0.423,0.471,0.373,0.442,0.643,44,empresarial
EMP_00620,empresarial,406,252,644437.65,989894.9,1743.76,1486.22,92,22,99,34,0.618,0.331,0.662,0.175,0.726,0.508,89,empresarial
EMP_00621,empresarial,255,299,209882.69,277620.45,697.9,569.32,92,23,53,51,0.346,0.622,0.655,0.303,0.708,0.468,23,empresarial
EMP_00622,empresarial,413,214,210265.07,269704.16,591.02,520.8,131,11,70,37,0.615,0.354,0.396,0.428,0.737,0.558,43,empresarial
EMP_00623,empresarial,197,210,480395.37,730396.81,2177.55,1588.1,126,20,55,21,0.886,0.07,0.692,0.576,0.813,0.101,78,empresarial
EMP_00624,empresarial,341,303,386239.32,462783.69,1305.52,1052.36,107,22,117,57,0.344,0.636,0.222,0.212,0.488,0.42,22,empresarial
EMP_00625,empresarial,231,266,207292.29,269772.05,820.75,583.25,140,17,68,39,0.624,0.342,0.415,0.152,0.498,0.545,103,empresarial
EMP_00626,empresarial,414,133,603819.57,714144.04,1290.22,1081.53,85,13,93,38,0.461,0.516,0.536,0.425,0.834,0.244,49,empresarial
EMP_00627,empresarial,593,178,907425.17,1010999.43,1640.73,1416.45,137,22,171,109,0.26,0.699,0.426,0.672,0.42,0.407,79,empresarial
EMP_00628,empresarial,209,328,243436.99,309247.08,1359.95,1128.28,109,13,68,30,0.702,0.254,0.704,0.449,0.585,0.168,79,empresarial
EMP_00629,empresarial,261,267,225974.06,373555.63,733.75,596.65,180,17,67,49,0.445,0.487,0.229,0.412,0.865,0.443,51,empresarial
EMP_00630,empresarial,338,203,1228892.31,1593211.7,3108.62,2370.05,64,18,109,28,0.247,0.733,0.723,0.063,0.575,0.57,42,empresarial
EMP_00631,empresarial,137,236,321315.84,472632.55,2146.88,1789.53,77,21,33,10,0.668,0.26,0.355,0.201,0.592,0.224,54,empresarial
EMP_00632,empresarial,157,246,184179.82,222516.49,1223.1,1095.75,106,15,36,25,0.831,0.126,0.545,0.172,0.53,0.131,74,empresarial
EMP_00633,empresarial,586,285,633022.94,1007225.37,1243.97,1061.28,105,15,162,53,0.828,0.114,0.557,0.336,0.632,0.097,28,empresarial
EMP_00634,empresarial,372,170,591215.02,846876.63,1637.6,1122.59,146,18,94,53,0.517,0.434,0.432,0.598,0.617,0.372,23,empresarial
EMP_00635,empresarial,249,199,235472.01,387892.96,876.17,702.77,78,22,89,18,0.61,0.324,0.05,0.436,0.379,0.128,95,empresarial
EMP_00636,empresarial,323,260,455646.75,562782.23,1612.47,1381.47,119,27,85,58,0.702,0.245,0.61,0.553,0.604,0.321,35,empresarial
EMP_00637,empresarial,266,240,176925.63,243290.82,805.2,644.96,125,12,63,52,0.596,0.403,0.299,0.569,0.596,0.145,65,empresarial
EMP_00638,empresarial,342,276,535515.17,613748.65,1367.0,1123.57,113,19,82,64,0.64,0.329,0.263,0.661,0.422,0.398,50,empresarial
EMP_00639,empresarial,271,177,250405.97,277871.4,861.95,774.7,70,14,73,55,0.266,0.659,0.337,0.13,0.771,0.284,51,empresarial
EMP_00640,empresarial,313,265,294801.51,414590.38,880.42,783.35,132,22,72,61,0.374,0.59,0.826,0.234,0.88,0.282,94,empresarial
EMP_00641,empresarial,429,305,1399926.63,2170243.33,2810.74,1966.16,127,14,131,57,0.386,0.548,0.522,0.343,0.607,0.039,53,empresarial
EMP_00642,empresarial,418,272,607910.05,700229.92,1443.57,1158.51,111,15,99,53,0.185,0.745,0.586,0.268,0.817,0.232,45,empresarial
EMP_00643,empresarial,572,253,821195.32,1218592.17,1536.27,1274.11,100,16,135,112,0.564,0.409,0.535,0.397,0.432,0.384,48,empresarial
EMP_00644,empresarial,383,240,265868.22,389025.35,605.0,535.11,101,18,109,77,0.578,0.353,0.284,0.372,0.786,0.211,41,empresarial
EMP_00645,empresarial,332,199,427440.15,572121.04,1095.82,814.98,93,19,57,68,0.774,0.196,0.434,0.331,0.659,0.239,37,empresarial
EMP_00646,empresarial,607,241,858318.61,1309933.04,1709.08,1219.54,112,20,177,108,0.882,0.116,0.352,0.194,0.714,0.093,42,empresarial
EMP_00647,empresarial,299,314,428946.3,605662.85,1527.73,1257.81,96,18,78,29,0.409,0.535,0.722,0.088,0.477,0.363,100,empresarial
EMP_00648,empresarial,111,238,60115.94,98872.08,569.81,451.42,73,13,28,22,0.658,0.276,0.684,0.183,0.521,0.251,74,empresarial
EMP_00649,empresarial,451,196,595816.97,908052.29,1536.09,1139.55,68,21,137,91,0.378,0.586,0.629,0.152,0.324,0.067,46,empresarial
EMP_00650,empresarial,364,218,537933.49,863464.78,1642.47,1488.58,75,18,113,59,0.502,0.484,0.803,0.218,0.486,0.255,82,empresarial
EMP_00651,empresarial,325,256,650330.34,818442.66,2414.34,1825.76,101,23,107,62,0.44,0.511,0.544,0.249,0.526,0.331,12,empresarial
EMP_00652,empresarial,456,224,522103.38,812006.22,1069.35,741.35,94,15,107,68,0.382,0.559,0.182,0.306,0.583,0.238,92,empresarial
EMP_00653,empresarial,272,272,128226.33,214745.25,549.13,381.16,101,12,61,55,0.534,0.414,0.424,0.147,0.63,0.224,90,empresarial
EMP_00654,empresarial,114,274,120353.49,135745.11,926.45,674.7,108,18,35,9,0.339,0.633,0.254,0.281,0.582,0.319,115,empresarial
EMP_00655,empresarial,460,294,420937.82,571371.92,888.23,628.88,79,23,127,88,0.555,0.416,0.313,0.361,0.601,0.178,82,empresarial
EMP_00656,empresarial,246,323,447565.73,711245.39,1918.73,1486.49,133,19,70,19,0.814,0.142,0.461,0.259,0.386,0.307,67,empresarial
EMP_00657,empresarial,213,300,106480.05,136483.3,449.88,314.61,88,17,58,25,0.562,0.423,0.338,0.314,0.26,0.527,90,empresarial
EMP_00658,empresarial,117,194,143873.52,195011.05,1166.42,950.26,84,15,37,10,0.561,0.371,0.787,0.501,0.529,0.346,38,empresarial
EMP_00659,empresarial,444,195,1241501.88,1878931.23,2562.74,1993.85,108,25,88,61,0.324,0.668,0.15,0.53,0.283,0.181,44,empresarial
EMP_00660,empresarial,91,241,146006.13,228397.44,1412.38,1163.1,47,14,25,9,0.483,0.478,0.215,0.354,0.555,0.252,53,empresarial
EMP_00661,empresarial,530,220,1207876.22,1391099.11,2051.76,1882.32,74,15,102,108,0.464,0.467,0.228,0.4,0.803,0.239,92,empresarial
EMP_00662,empresarial,283,182,220059.72,281265.5,706.59,648.69,121,20,68,42,0.79,0.168,0.773,0.182,0.649,0.315,32,empresarial
EMP_00663,empresarial,453,221,352411.94,451218.89,718.5,560.49,50,11,133,89,0.732,0.207,0.256,0.386,0.608,0.092,29,empresarial
EMP_00664,empresarial,388,219,955072.61,1070506.51,2575.1,1977.92,124,23,100,42,0.403,0.578,0.505,0.212,0.621,0.14,61,empresarial
EMP_00665,empresarial,653,208,1011861.4,1092972.3,1469.25,1239.42,134,20,154,48,0.469,0.495,0.471,0.35,0.485,0.236,74,empresarial
EMP_00666,empresarial,383,228,576533.88,871429.91,1470.53,1129.72,85,22,129,68,0.464,0.479,0.225,0.78,0.787,0.579,36,empresarial
EMP_00667,empresarial,522,310,536243.5,848506.13,880.4,763.12,103,20,164,88,0.298,0.631,0.166,0.504,0.863,0.205,73,empresarial
EMP_00668,empresarial,257,256,377657.58,622480.27,1468.99,1211.03,124,17,68,38,0.496,0.453,0.152,0.649,0.453,0.581,92,empresarial
EMP_00669,empresarial,157,365,122937.96,202989.59,870.19,633.39,83,14,55,29,0.701,0.28,0.624,0.67,0.654,0.259,87,empresarial
EMP_00670,empresarial,481,254,1098019.22,1840819.94,2318.06,1807.07,118,17,118,90,0.545,0.443,0.803,0.362,0.519,0.085,65,empresarial
EMP_00671,empresarial,154,229,660950.64,710373.54,4427.94,3928.81,78,14,49,23,0.739,0.194,0.384,0.497,0.618,0.309,53,empresarial
EMP_00672,empresarial,442,245,754013.69,966559.8,1725.47,1402.47,83,20,86,91,0.572,0.384,0.384,0.175,0.35,0.354,102,empresarial
EMP_00673,empresarial,201,259,223102.14,239661.45,1078.5,917.14,74,21,44,34,0.538,0.447,0.054,0.412,0.182,0.324,55,empresarial
EMP_00674,empresarial,367,269,207057.22,303837.29,485.83,413.13,104,24,84,60,0.242,0.719,0.634,0.287,0.703,0.205,80,empresarial
EMP_00675,empresarial,658,359,420687.01,699088.6,694.04,552.26,125,19,119,79,0.309,0.681,0.401,0.083,0.475,0.193,108,empresarial
EMP_00676,empresarial,428,199,1353516.65,1413357.26,2705.5,2031.61,90,22,111,30,0.4,0.592,0.203,0.529,0.522,0.272,78,empresarial
EMP_00677,empresarial,300,292,301771.74,412635.92,913.92,752.27,62,17,60,31,0.402,0.524,0.74,0.673,0.292,0.046,28,empresarial
EMP_00678,empresarial,391,256,417380.31,572626.5,1205.02,852.11,67,16,112,69,0.801,0.155,0.362,0.252,0.833,0.139,22,empresarial
EMP_00679,empresarial,261,159,445706.44,502650.54,1854.25,1526.73,105,20,52,44,0.58,0.4,0.708,0.217,0.646,0.502,47,empresarial
EMP_00680,empresarial,762,287,2294371.53,3602368.14,2624.28,1849.22,143,16,141,89,0.386,0.543,0.497,0.45,0.806,0.253,74,empresarial
EMP_00681,empresarial,238,315,341614.04,437442.6,1294.88,1160.77,105,19,84,38,0.669,0.251,0.807,0.63,0.49,0.322,67,empresarial
EMP_00682,empresarial,314,198,325143.85,421876.3,1188.02,1019.95,85,14,92,31,0.677,0.252,0.27,0.088,0.462,0.226,115,empresarial
EMP_00683,empresarial,413,245,617554.19,1021985.79,1451.11,1049.86,115,14,143,44,0.359,0.581,0.498,0.207,0.302,0.043,67,empresarial
EMP_00684,empresarial,380,150,378084.67,447377.47,1081.81,939.36,89,21,98,77,0.518,0.405,0.535,0.465,0.784,0.169,46,empresarial
EMP_00685,empresarial,397,176,459815.97,585993.56,1106.54,945.21,85,22,66,51,0.789,0.195,0.549,0.165,0.405,0.49,24,empresarial
EMP_00686,empresarial,264,303,390010.88,596053.33,1674.03,1431.01,70,14,73,28,0.298,0.632,0.35,0.279,0.519,0.064,87,empresarial
EMP_00687,empresarial,295,219,425070.49,568229.33,1522.06,1157.48,132,21,80,41,0.522,0.449,0.406,0.112,0.526,0.711,55,empresarial
EMP_00688,empresarial,472,184,1561716.19,2214915.22,3447.05,2776.45,30,16,77,59,0.796,0.201,0.228,0.47,0.508,0.433,14,empresarial
EMP_00689,empresarial,463,258,794546.93,1061003.54,1693.1,1389.33,116,18,154,80,0.588,0.409,0.703,0.271,0.436,0.325,56,empresarial
EMP_00690,empresarial,384,216,794587.84,959063.43,2283.54,1759.41,83,24,109,79,0.452,0.533,0.111,0.335,0.563,0.374,28,empresarial
EMP_00691,empresarial,548,219,532391.67,600218.33,897.9,731.34,84,21,169,84,0.425,0.513,0.354,0.244,0.741,0.245,44,empresarial
EMP_00692,empresarial,480,286,936509.53,1480704.49,1755.6,1296.62,139,21,124,73,0.797,0.131,0.157,0.213,0.723,0.529,55,empresarial
EMP_00693,empresarial,457,181,498920.33,599522.81,1039.35,924.99,76,26,130,55,0.25,0.74,0.203,0.521,0.708,0.415,31,empresarial
EMP_00694,empresarial,153,195,291276.38,488838.22,1662.52,1513.69,77,15,32,23,0.668,0.264,0.05,0.437,0.18,0.049,42,empresarial
EMP_00695,empresarial,382,253,793382.08,814519.72,1880.28,1426.03,92,14,136,44,0.527,0.413,0.553,0.104,0.671,0.202,35,empresarial
EMP_00696,empresarial,354,298,425462.04,681626.44,1437.91,1095.94,106,15,85,25,0.603,0.393,0.553,0.536,0.222,0.243,36,empresarial
EMP_00697,empresarial,577,313,1899284.79,3124823.14,3870.26,2832.61,84,17,111,110,0.278,0.663,0.541,0.054,0.353,0.229,28,empresarial
EMP_00698,empresarial,90,208,244153.87,258496.75,2565.1,2276.65,54,9,15,12,0.421,0.576,0.841,0.459,0.542,0.483,42,empresarial
EMP_00699,empresarial,306,297,762894.29,1094141.77,2308.71,1660.44,72,17,88,43,0.495,0.484,0.615,0.226,0.582,0.141,31,empresarial
EMP_00700,empresarial,342,202,775671.98,1191872.91,1941.08,1692.09,128,16,122,28,0.469,0.489,0.724,0.123,0.721,0.129,71,empresarial
EMP_00701,empresarial,200,345,485016.98,691702.05,2953.1,2598.02,97,21,68,37,0.695,0.232,0.409,0.226,0.609,0.533,60,empresarial
EMP_00702,empresarial,218,183,151976.47,243295.86,770.06,582.08,107,19,65,20,0.763,0.229,0.304,0.245,0.53,0.13,87,empresarial
EMP_00703,empresarial,578,318,1619957.92,1794001.3,2503.68,2169.26,88,16,207,74,0.201,0.771,0.667,0.282,0.767,0.229,106,empresarial
EMP_00704,empresarial,397,209,420616.78,692410.75,928.6,732.4,78,20,121,74,0.638,0.316,0.634,0.405,0.664,0.111,73,empresarial
EMP_00705,empresarial,659,356,722748.24,999803.3,1110.96,848.36,139,21,150,88,0.484,0.457,0.608,0.195,0.539,0.362,67,empresarial
EMP_00706,empresarial,304,278,538717.11,671934.41,1782.52,1594.31,90,15,85,61,0.249,0.678,0.347,0.291,0.408,0.325,75,empresarial
EMP_00707,empresarial,170,189,452969.61,619038.14,2363.63,1864.54,83,16,30,17,0.519,0.443,0.64,0.37,0.874,0.163,68,empresarial
EMP_00708,empresarial,286,216,244501.3,304146.89,867.4,601.33,123,9,58,49,0.675,0.258,0.221,0.109,0.26,0.204,56,empresarial
EMP_00709,empresarial,265,288,332011.49,438451.86,1135.39,944.97,76,14,65,55,0.818,0.133,0.43,0.611,0.825,0.215,54,empresarial
EMP_00710,empresarial,434,303,739518.7,830675.15,1466.98,1229.21,80,15,87,64,0.539,0.445,0.673,0.462,0.498,0.219,27,empresarial
EMP_00711,empresarial,427,241,508324.22,801864.82,1302.09,1083.75,95,18,150,71,0.362,0.592,0.444,0.427,0.546,0.396,78,empresarial
EMP_00712,empresarial,405,247,750034.78,957905.97,2015.64,1544.94,95,14,145,51,0.615,0.36,0.208,0.065,0.498,0.113,54,empresarial
EMP_00713,empresarial,743,287,4473650.75,5942026.59,5200.0,4382.91,102,16,174,130,0.35,0.594,0.275,0.058,0.577,0.321,94,empresarial
EMP_00714,empresarial,535,252,873925.77,1416039.5,1679.27,1259.22,149,13,161,106,0.877,0.1,0.456,0.705,0.432,0.03,80,empresarial
EMP_00715,empresarial,224,174,191242.02,309548.41,1034.03,818.38,104,19,54,38,0.564,0.415,0.203,0.143,0.55,0.384,38,empresarial
EMP_00716,empresarial,486,200,397349.79,611972.0,816.86,597.95,33,20,91,98,0.279,0.645,0.485,0.361,0.586,0.25,89,empresarial
EMP_00717,empresarial,333,258,426220.14,443188.07,1228.31,1016.03,103,20,76,51,0.479,0.448,0.786,0.241,0.65,0.065,6,empresarial
EMP_00718,empresarial,301,312,259317.45,419629.73,948.7,829.66,96,18,62,45,0.521,0.443,0.38,0.581,0.421,0.215,107,empresarial
EMP_00719,empresarial,563,334,1043757.53,1194649.01,1713.63,1205.44,96,12,127,63,0.299,0.64,0.461,0.59,0.728,0.2,19,empresarial
EMP_00720,empresarial,218,288,335460.91,439209.8,1702.49,1168.73,101,16,44,37,0.668,0.253,0.653,0.371,0.699,0.289,68,empresarial
EMP_00721,empresarial,473,261,473216.56,764705.64,1159.18,999.99,94,16,86,92,0.566,0.427,0.404,0.596,0.522,0.03,67,empresarial
EMP_00722,empresarial,443,286,1306272.89,1414339.43,3241.14,2455.13,94,16,90,71,0.532,0.42,0.376,0.573,0.494,0.501,85,empresarial
EMP_00723,empresarial,216,208,226052.99,250432.35,1033.92,783.42,111,18,74,22,0.908,0.072,0.607,0.094,0.664,0.156,46,empresarial
EMP_00724,empresarial,151,237,228123.6,319418.22,1339.22,1092.18,81,24,27,22,0.649,0.287,0.609,0.362,0.631,0.073,6,empresarial
EMP_00725,empresarial,317,200,589986.99,783911.01,1841.71,1467.51,70,21,71,56,0.689,0.303,0.377,0.19,0.491,0.191,46,empresarial
EMP_00726,empresarial,90,176,207486.12,264998.5,2048.09,1452.45,174,14,24,18,0.434,0.503,0.512,0.127,0.18,0.198,49,empresarial
EMP_00727,empresarial,509,263,1033402.81,1606298.64,2408.07,2076.97,76,21,118,47,0.498,0.486,0.368,0.455,0.538,0.143,6,empresarial
EMP_00728,empresarial,381,255,612810.5,986924.32,1685.75,1217.63,98,21,100,33,0.467,0.497,0.424,0.33,0.462,0.14,56,empresarial
EMP_00729,empresarial,570,283,1218835.97,2040749.21,2189.4,1922.83,56,15,96,73,0.788,0.147,0.518,0.483,0.652,0.043,26,empresarial
EMP_00730,empresarial,370,275,436819.39,481005.61,1064.92,919.5,98,21,107,32,0.63,0.365,0.92,0.064,0.748,0.334,73,empresarial
EMP_00731,empresarial,586,258,1261703.65,1850064.23,2070.6,1491.11,71,17,160,121,0.101,0.825,0.327,0.308,0.83,0.061,48,empresarial
EMP_00732,empresarial,253,276,574386.56,916196.1,2059.02,1774.82,83,12,75,33,0.669,0.314,0.819,0.651,0.309,0.187,108,empresarial
EMP_00733,empresarial,404,243,1011505.06,1192303.18,2658.22,2229.25,122,20,110,58,0.503,0.457,0.254,0.291,0.542,0.453,48,empresarial
EMP_00734,empresarial,277,268,223787.26,299164.08,698.72,639.77,107,19,69,28,0.659,0.282,0.371,0.346,0.37,0.132,67,empresarial
EMP_00735,empresarial,313,205,335095.34,343382.54,961.97,818.48,110,17,72,42,0.697,0.293,0.426,0.08,0.528,0.311,49,empresarial
EMP_00736,empresarial,341,265,779956.68,864850.55,1989.66,1539.3,49,18,70,71,0.691,0.26,0.662,0.347,0.867,0.178,11,empresarial
EMP_00737,empresarial,381,282,161130.27,177706.13,462.4,383.24,143,15,99,53,0.597,0.362,0.69,0.078,0.775,0.35,49,empresarial
